game,grid,targetPosition,chitchat,role,message
18,0,5,x,M,"Okay, wow."
18,0,6,,D,This one kind of looks like a person sitting down and kneeling.
18,0,6,,D,"Yeah, probably kneeling and praying or asking for alms or something."
18,0,6,,D,And they have the diamond-shaped head.
18,0,6,,D,And also there's what looks like a parallelogram.
18,0,6,,D," coming out of their back from the left, and then on the right is a random triangle that doesn't really fit in."
18,0,6,,D,"But yeah, you have the person begging and the parallelogram on the left and the triangle on the right."
18,0,6,x,M,Got it.
18,0,6,x,M,Nice.
18,0,6,x,M,This one looks...
18,0,7,,D, not like a person at all.
18,0,7,,D,There's actually no square at all.
18,0,7,,D,It's hard to describe.
18,0,7,,D," Can you picture, like, a diamond shape?"
18,0,7,,D,You know what I mean?
18,0,7,,D,"Like, if you see, like, one of those clipart pictures of a diamond that's, like, very cut and, like, straight, if that makes sense?"
18,0,7,x,D,Yeah.
18,0,7,,D,And now picture taking out a triangle from the bottom part of that diamond and also a trapezoid from the top part of the diamond.
18,0,7,,D,"So there's, like, a white trapezoid that's, like, in the negative space."
18,0,7,x,D,Mm-hmm.
18,0,7,,D," And yeah, that's what it looks like."
18,0,7,,M,Is it the angry crab looking one?
18,0,7,x,D,"Yes, it is."
18,0,7,x,D,Okay.
18,0,7,x,D,Nice.
18,0,8,,D," This looks like a bird of some sort, like a goose or a flamingo, and it's wider than it is tall, if that makes sense, and the bird is facing to the right."
18,0,8,,D,"It's got a pretty long neck, and one of its feet is going out to the left a little bit."
18,0,8,x,M,"Got it, I think."
18,0,8,x,M,"Yeah, nice."
18,0,9,,D," This one looks kind of like the Loch Ness Monster, if that makes sense."
18,0,9,,D,"Like, you've seen those, like, pictures of it."
18,0,9,,D,"It's really blurry, and its, like, neck is coming out of the water."
18,0,9,,D,"And its neck is quite long, and it has, like, a square-ish with a bit rectangular body."
18,0,9,,D,"And it's facing to the left, yeah."
18,0,9,x,M,Got it.
18,0,9,x,M,Got it.
18,0,9,x,M,Um...
18,0,10,,D," This one could be interpreted as a person begging, but the body is way too, like, blocky to be that, in my opinion."
18,0,10,,D,"So, to me, it looks like there's a cliff, actually, and then there's, like, a diamond on top of the cliff just chilling there."
18,0,10,x,D,Does that make sense?
18,0,10,x,M,I think so.
18,0,10,x,M,"Great, yeah."
18,0,11,,D," This one looks like a dog, like quite stereotypical dog, and the main body part is like a complete rectangle, and there's- yeah, I got it."
18,0,12,,D,"This one is like a person that's like doing judo or karate or something, and"
18,0,12,,D, they've kind of got their arms up and that's like an interpretation.
18,0,12,,D,It's not like what I see.
18,0,12,,D,Does that make sense?
18,0,12,,D,"And their right leg, from our perspective, is kind of like coming towards you, if you can use your imagination."
18,0,12,,D,Their left leg is back and the diamond-shaped head is a little bit to the left of the entire picture and to the right.
18,0,12,x,D,"Yeah, nice."
18,0,12,x,D,Got it.
18,0,13,,D," Uh, this looks like maybe a scuba diver?"
18,0,13,,D,"So like, definitely longer than it is wide, and you see like the person, and there's two like triangles at the bottom that are like the flippers,"
18,0,13,,D,"and then an arm coming out to the right, and then they have like a backpack, yeah."
18,0,13,x,D,Got it.
18,0,14,,D," This one definitely looks like someone asking for food, or like having their hands out, asking for something."
18,0,14,,D,"And so it's like, they're wearing a robe almost, and they have a diamond-shaped head in the center, and their hands are coming out to the left, and their hands are like robes, so they're like, yeah."
18,0,14,x,M,Nice.
18,0,14,,M,I thought priest for that one.
18,0,14,x,M,"Oh, okay."
18,0,14,,M,Kinda looks like a priest.
18,0,14,x,M,Yeah.
18,0,15,,D," This one kind of looks like an animal that is in the water and swimming, but kind of not, but to me it looks like an animal."
18,0,15,,D,"And so it's kind of divided into two,"
18,0,15,,D,"where like the left part is a little bit up, the right part is a little bit down,"
18,0,15,,D,"and there's like a small connecting bit in the center, and then the head is on the left, and then the feet are on the right."
18,0,15,x,D,Got it?
18,0,15,x,M,Got it.
18,0,15,x,M, I can keep going.
18,0,15,x,M,Yeah.
18,0,16,,D,"If you wanted to interpret it as a person, it would be like a person lying against a wall completely,"
18,0,16,,D,"and then they, they're like, uh, they have their knees up, which is like the second mouse that I was talking about before."
18,0,16,x,M,"Oh, I, I pressed on the wrong one."
18,0,16,x,M,Sorry.
18,0,16,x,M,"It's okay, no worries."
18,0,16,x,M,"I know which one you were talking about, though."
18,0,16,x,M,"Yeah, yeah, yeah."
18,0,17,,D,"Okay, this one looks like someone dancing, or maybe getting ready to fight you, um,"
18,0,17,,D," They have their, like, main body part is just a rectangle, mostly."
18,0,17,,D,"And then they have their left leg coming out, and then their, like, foot is up a little bit."
18,0,17,,D,"And the right leg, their leg is just completely down, so there's no foot."
18,0,17,,D,"And then they have their, yeah."
18,0,17,x,M,Got it.
18,0,17,x,M,Got it.
18,0,17,x,M,Great.
18,0,18,,D, This one is a person begging or asking for food or something.
18,0,18,,D,This looks more like a woman for some reason.
18,0,18,,D,"And their arms are to the right, and then their feet or maybe their dress is coming up from the left."
18,0,18,x,M,Got it.
18,0,18,x,M," Ooh, I don't know."
18,0,19,,D,"This one looks like a person floating to me, and almost like a ghost would float, but, like, if the ghost was moving around so that their body was kind of trailing."
18,0,19,x,D,"I know that's, like, a terrible description, I'm sorry."
18,0,19,x,M,"But, um, so."
18,0,19,x,M,"Yeah, sorry."
18,0,19,,D,I couldn't figure out how to describe this.
18,0,19,,M," It kind of looks like a wine glass, like they're holding a wine glass."
18,0,19,x,D,"Ooh, oh, I see it now."
18,0,19,x,D,"Okay, well."
18,0,20,,D,"Okay, this one looks like a flower."
18,0,20,,D,"Um, like, the stem is coming from the right, like, so the stem is going left, and then it opens up to the flower as it goes to the top."
18,0,20,x,D,Um... Yeah.
18,0,20,,D,"It could be, like, a torch."
18,0,20,x,D,Um...
18,0,20,,D," It also kind of looks like you started with the same diamond shape and cut out two triangles from it, and then added something in the bottom."
18,0,20,x,D,Got it.
18,0,20,,D,Like an angry claw hand.
18,0,20,x,M,"Yeah, yeah, yeah, you're right."
18,0,20,x,M,Okay.
18,0,20,x,M,Nice.
18,0,20,x,M,"Yeah, sure, I'll try, yeah."
18,0,21,,D,"Um, this one looks like you're sitting at a table with someone,"
18,0,21,,D,"and the table is a hexagon, but the hexagon is way wider than it is tall,"
18,0,21,,D,"and then there's a person across from you that's sitting, so you see a bit of a body."
18,0,21,x,M,Got it.
18,0,21,x,M,Got it.
18,0,21,x,M,Okay.
18,0,22,,D,"This is definitely, like, a barn."
18,0,22,,D,and there's a barn and there's like a door that's white that's cut out and then on the left of the barn there's like a storage silo or something but the silo has a triangle on top of it
18,0,22,x,M,got it
18,0,23,,D,this one is another person praying or sorry asking for food or something and their head is a diamond in the center
18,0,23,,D," and they have their arms to the right, and their leg is going down to the left a bit."
18,0,23,x,M,Great.
18,0,24,,D,"This one looks like a person, like, kind of, like, raising the roof, if that makes sense."
18,0,24,,D,"Like, they're dancing, and their body is going to the left."
18,0,24,,D, kind of like your body is shifted to the left.
18,0,24,x,M,"Yeah, nice."
18,0,25,,D,"Ooh, this one does not look like a person to me either."
18,0,25,,D,"Huh, the square is like"
18,0,25,,D," It's not the head of the person, or it's not even a person, but not the head at all."
18,0,25,,D,"It's like a little bit in the bottom left of the picture, but still mostly in the center, but if you had to pick a corner, it'd be the bottom left."
18,0,25,,D,"And then there's like the main body to the right of that, that's kind of a bit tall, but not rectangular."
18,0,25,,D,There's some stuff coming off of it.
18,0,25,,D,"And the defining feature to me is that on top of that main blob body part,"
18,0,25,,D, are two triangles that are coming out.
18,0,25,x,M,"Yeah, nice."
18,0,25,,M,It's like a rabbit playing soccer.
18,0,25,x,D,"Okay, I see it, yeah."
18,0,25,x,M,Nice.
18,0,25,x,M,Ooh.
18,0,26,,D,"Imagining this one is like a dance fighter like you see in those movies, and they're kind of like life-"
18,0,26,,D," Anyway, their head is more square than it is diamond-shaped, and it's a bit to the left of the image, but not that much left."
18,0,26,,D,"And then the leg of a person that's kind of like a big leg, to be honest, is going to the left."
18,0,26,x,M,Got it.
18,0,27,,D," This one is the person, like, just sitting there."
18,0,27,,D,"This is the one that you, when I was talking about the ghost, that's the one you picked."
18,0,27,x,M,"Oh, okay."
18,0,27,x,M,Nice.
18,0,27,x,M,"Okay, interesting."
18,0,28,,D,"This is the person, like, kneeling down, but their arms are up, so they look, like, kinda happy."
18,0,28,,D," Like they've just finished a pose or whatever, like a breakdancing routine, now they're kneeling there with their arms up a bit, and they're looking at you."
18,0,28,,D,"There's also a little bit of white space in the middle that's a very thin triangle, if that helps."
18,0,28,,D,"They kind of have a foot coming up to the left a little bit, but it's a very small triangle foot."
18,0,28,x,M, I think I know what you're talking about now.
18,0,28,x,M,"Uh, damn."
18,0,28,x,M,Okay.
18,0,28,x,M,Sorry.
18,0,28,x,M,You're good.
18,0,28,x,M,Sorry to describe.
18,0,28,x,M,Okay.
18,0,29,,D,"Okay, I want you to imagine, like, a tree."
18,0,29,,D," So there's, like, a rectangle base for the trunk, and then there's two sets of leaves on either left or right."
18,0,29,x,D,"Now... No, no, no, sorry."
18,0,29,x,D,"I was gonna say, like, flip the tree over."
18,0,29,x,D,"Sorry, that's the best way."
18,0,29,x,D,"No, you're good, you're good."
18,0,30,,D,"Okay, this is just a barn with a silo, so, like, the same as before, but no triangle on top."
18,0,30,x,M,Got it.
18,0,30,x,M,Nice.
18,0,30,x,M, I'm trying to be still.
18,0,31,,D,"Okay, this is similar to the people begging, but it doesn't quite look like a person in that there's the diamond head, mostly in the center, a little bit to the right."
18,0,31,,D,Then there's a rectangular body and a little triangle on the right that looks like it could be hands.
18,0,31,,D," But then on the left, there's another rectangle."
18,0,31,x,M,Oh.
18,0,31,x,M,Yeah.
18,0,31,x,M,I chose too quickly.
18,0,31,x,M,"No, it's okay."
18,0,31,x,M,It's okay.
18,0,31,x,M,You're good.
18,0,31,x,M,There you go.
18,0,32,,D,This is just straight up a shape.
18,0,32,x,D,"Like, there's no..."
18,0,32,,D,There's no diamond at all.
18,0,32,,D,"Or there's no square at all, I mean."
18,0,32,x,D,And...
18,0,32,,D,"It looks like it could be, like, a radar gun that a cop uses."
18,0,32,x,D,"To, like, yeah, no..."
18,0,32,,D," This is also just straight up a shape, there's no square."
18,0,32,,D,"Uhh, it kinda looks like you have a telephone with a really weird protrusion coming out of the back of it."
18,0,32,x,M,Nice.
18,0,32,x,M,Oooooookay.
18,0,34,,D,"This is like a kid, there's like a kid, um, who's kind of looking down and a bit to the left,"
18,0,34,,D,"and they have a triangular foot to the left, and they're holding the square in their hands and looking down at it."
18,0,34,x,M,Nice.
18,0,34,x,M,"Ooh, um,"
18,0,35,,D," This is the one that we- that you chose when we got it wrong- when we got it wrong earlier, that's like, mostly a rectangular... mostly a rectangular, but not quite, like, object in the middle."
18,0,35,,D,Like the tree one?
18,0,35,x,D,"Yeah, yeah, yeah."
18,0,36,,D,"Um, this one looks like an angel to me,"
18,0,36,,D,"and so, like, there's wings coming out to the left,"
18,0,36,,D,"and then a square head, mostly square head, looking to the right,"
18,0,36,,D,"and then a foot coming out to the left a bit,"
18,0,36,,D,"and then something, like, almost like a tail, also coming out from the back on the left."
18,0,36,x,M,"Yeah, that's all I get."
18,0,36,x,M,Um... Yeah...
18,0,36,x,M, I'm a bit confused.
18,0,36,x,D,It's okay.
18,0,36,,D,The square is a bit to the right and quite a bit far to the upper part of the box.
18,0,36,x,E,Got it.
18,0,36,x,E,Got it.
18,0,36,x,E,Okay.
18,0,36,x,E,Got it.
18,0,36,x,E,Nice.
18,0,36,,E,Amazing.
18,0,36,,E,Yay.
18,0,36,,E,Very nice.
18,0,36,,E, Thank you.
18,0,36,,E,I'm doing good.
18,0,36,,E,I'm trying not to move when I do it.
18,0,36,,E,Okay.
18,0,36,,E,"Okay, sounds good."
18,0,36,,E,"Okay, great."
18,0,36,,E,Thank you.
18,0,36,,E, I should be good.
18,0,36,,E,Great.
18,0,36,,E,Thank you.
18,1,1,,D,"Okay, so this one kind of looks like a dog that's facing to the left."
18,1,1,x,M,Okay.
18,1,1,x,M,I think I got it.
18,1,1,x,M,"Yes, you got it."
18,1,2,,D,"Um, this one I got wrong last time, but you said that it was like someone asked for food, but it doesn't quite look like a person."
18,1,2,x,M,I think I know what you mean.
18,1,2,x,M,Yeah.
18,1,3,,D,This is the one that I thought looked like a ghost.
18,1,3,,D,There's like a slight trail to the right.
18,1,3,x,M,Yeah.
18,1,3,x,M,"Yeah, I feel like it's easier the second round."
18,1,3,x,M,"Yeah, that's true."
18,1,3,x,M,Yeah.
18,1,4,,D,"Um, it looks like a priest standing there with like a robe and he's holding a book."
18,1,4,,D,And he's facing to the left.
18,1,4,,D,He's facing to the left.
18,1,4,x,M,"Okay, give me a second."
18,1,4,,D,But he has a robe on.
18,1,4,x,M,"Okay, I think it's gotta be that one."
18,1,4,x,M,Yeah.
18,1,5,,D,"Um, it's like a ballerina with one leg on the ground and one leg, like, kicking off behind her, and then her arms are to the left."
18,1,5,x,M,"Okay, I got it."
18,1,5,x,M,Yeah.
18,1,6,,D,It's the upside-down tree.
18,1,6,x,M,"Okay, got it."
18,1,6,x,M,I hear that.
18,1,7,,D,"Um, it's the one that you said looked like a gun."
18,1,7,,M,A duck?
18,1,7,,D,A gun.
18,1,7,,D,A gun.
18,1,7,x,M,"Oh, okay."
18,1,7,,D,Like a radar gun.
18,1,7,x,M,"Yeah, I got it."
18,1,8,,D,"Um, you're sitting at a table facing another person."
18,1,8,x,M,"Okay, great."
18,1,8,x,M,Yeah.
18,1,9,,D,"Um, an array of shapes."
18,1,9,,D,There's just a bunch of shapes stacked on top of each other.
18,1,9,x,D,Okay.
18,1,9,,D,"Kind of like there's like two feet and then two arms, but they're very, very wide."
18,1,9,x,M,"Okay, I think I got it."
18,1,9,x,M,Yeah.
18,1,10,,D,"Um, it's a person begging for food."
18,1,10,,D,"but they have a little, like, weird thing on the left, and then they're facing towards the right."
18,1,10,x,D,Okay.
18,1,10,,D,You said that it looks like a woman.
18,1,10,x,M,Interesting.
18,1,10,x,M,"Okay, I'm sorry."
18,1,10,x,M,"Oh, you're good."
18,1,10,x,M,You're good.
18,1,10,x,M,There we go.
18,1,11,,D,"Um, he's holding a wine glass and he's facing to the left."
18,1,11,x,M,Got it.
18,1,11,x,M,Nice.
18,1,12,,D,"Um, it's like a telephone."
18,1,12,,D,He's turning to the left.
18,1,12,x,M,"Okay, got it."
18,1,13,,D,It's a child reading a book facing to the left.
18,1,13,x,M,"Okay, got it."
18,1,13,x,M,It's...
18,1,14,,D,It's like a person sitting facing towards the right.
18,1,14,,D,There's a little triangle on the right bottom that's kind of like their foot.
18,1,14,,D,And it kind of looks like they have wings.
18,1,14,,D,And their arms are also out to the right.
18,1,14,x,M,OK. OK. Yeah.
18,1,15,,D,"It's a person sitting, leaning against the wall, facing to the left."
18,1,15,,D,And they look sad.
