game,grid,target_position,role,message_id_num,message
17.0,2.0,1.0,matcher,8883.0,so #1 i have the big butt one
17.0,2.0,1.0,matcher,8884.0,u have to tell me where it goes
17.0,2.0,1.0,describer,8885.0,that is my #1 . It looks like the sad rabbit looking down.
17.0,2.0,8.0,describer,8886.0,the big butt one is #8
17.0,2.0,1.0,matcher,8887.0,#1 is the rabbit?
17.0,2.0,1.0,describer,8888.0,yup
17.0,2.0,1.0,matcher,8889.0,ok keep going
17.0,2.0,2.0,describer,8890.0,#2 is the guy with his hand up in the air
17.0,2.0,2.0,matcher,8891.0,k
17.0,2.0,3.0,matcher,8892.0,#3
17.0,2.0,3.0,describer,8893.0,#3 is the intricate dancer
17.0,2.0,3.0,matcher,8894.0,ok
17.0,2.0,4.0,describer,8895.0,#4 is stubby arm
17.0,2.0,4.0,matcher,8896.0,got it
17.0,2.0,4.0,matcher,8897.0,wait #4
17.0,2.0,4.0,describer,8898.0,?
17.0,2.0,4.0,matcher,8899.0,which one is that
17.0,2.0,4.0,matcher,8900.0,no body short arm pointing right
17.0,2.0,4.0,describer,8901.0,Y
17.0,2.0,4.0,describer,8902.0,yes
17.0,2.0,4.0,matcher,8903.0,ok
17.0,2.0,5.0,describer,8904.0,#5 is the depressed guy against the wall
17.0,2.0,5.0,matcher,8905.0,ok
17.0,2.0,6.0,describer,8906.0,#6 is zigzag legs
17.0,2.0,6.0,matcher,8907.0,ok
17.0,2.0,7.0,describer,8908.0,#7 is the guy with no arms
17.0,2.0,7.0,matcher,8909.0,ok
17.0,2.0,8.0,describer,8910.0,#8 is big booty judy...lol
17.0,2.0,8.0,matcher,8911.0,lolllllll
17.0,2.0,8.0,matcher,8912.0,ok
17.0,2.0,9.0,describer,8913.0,#9 is the preist
17.0,2.0,9.0,matcher,8914.0,ok
17.0,2.0,9.0,describer,8915.0,priest
17.0,2.0,10.0,describer,8916.0,#10 is the ball kicker
17.0,2.0,10.0,matcher,8917.0,ok
17.0,2.0,10.0,matcher,8918.0,the flag one?
17.0,2.0,12.0,describer,8919.0,#12 is the flag one
17.0,2.0,10.0,matcher,8920.0,#10 is the guy dancer looking one?
17.0,2.0,10.0,describer,8921.0,yes
17.0,2.0,10.0,matcher,8922.0,with two arms left?
17.0,2.0,10.0,matcher,8923.0,ok
17.0,2.0,11.0,matcher,8924.0,#11 is the cloak one?
17.0,2.0,11.0,describer,8925.0,yes
17.0,2.0,chitchat,matcher,8926.0,ok so i will submit now
17.0,2.0,chitchat,matcher,8927.0,i think we do 6 rounds?
17.0,2.0,chitchat,describer,8928.0,yup
17.0,2.0,chitchat,matcher,8929.0,ok
17.0,3.0,chitchat,matcher,8930.0,next round
17.0,3.0,chitchat,matcher,8931.0,this should be a breeze lol
17.0,3.0,1.0,describer,8932.0,#1 is the depressed guy
17.0,3.0,1.0,describer,8933.0,lol it will be
17.0,3.0,1.0,matcher,8934.0,ok
17.0,3.0,2.0,describer,8935.0,#2 the priest
17.0,3.0,2.0,matcher,8936.0,ok
17.0,3.0,3.0,describer,8937.0,#3 the rabbit
17.0,3.0,3.0,matcher,8938.0,ok
17.0,3.0,4.0,describer,8939.0,#4 the cloak
17.0,3.0,4.0,matcher,8940.0,ok
17.0,3.0,5.0,describer,8941.0,#5 stubby arm
17.0,3.0,5.0,matcher,8942.0,ok
17.0,3.0,6.0,describer,8943.0,#6 arms up
17.0,3.0,6.0,matcher,8944.0,ok
17.0,3.0,7.0,describer,8945.0,#7 no arms
17.0,3.0,7.0,matcher,8946.0,ok
17.0,3.0,8.0,describer,8947.0,#7 big booty
17.0,3.0,8.0,describer,8948.0,*8
17.0,3.0,8.0,matcher,8949.0,ok
17.0,3.0,9.0,describer,8950.0,9 intricate dancer
17.0,3.0,9.0,matcher,8951.0,ok
17.0,3.0,4.0,describer,8952.0,"wait...i messed up. #4 is zigzag,"
17.0,3.0,10.0,describer,8952.0,#10 is the cloak
17.0,3.0,10.0,matcher,8953.0,ok hold on
17.0,3.0,10.0,describer,8954.0,kk
17.0,3.0,10.0,matcher,8955.0,ok its fixed
17.0,3.0,11.0,describer,8956.0,11 is the ballerina/ right angled legs
17.0,3.0,11.0,matcher,8957.0,ok
17.0,3.0,12.0,describer,8958.0,and 12 is the flag
17.0,3.0,chitchat,matcher,8959.0,ok let me recap real quick
17.0,3.0,chitchat,describer,8960.0,kk
17.0,3.0,1.0,matcher,8961.0,1 depressed guy
17.0,3.0,2.0,matcher,8962.0,2 priest
17.0,3.0,3.0,matcher,8963.0,3 rabbit
17.0,3.0,4.0,matcher,8964.0,4 zig zag legs
17.0,3.0,5.0,matcher,8965.0,5 stubby arm
17.0,3.0,6.0,matcher,8966.0,6 hugger
17.0,3.0,7.0,matcher,8967.0,7 no body
17.0,3.0,8.0,matcher,8968.0,8 big butt
17.0,3.0,9.0,matcher,8969.0,9 dancer
17.0,3.0,10.0,matcher,8970.0,10 cloak
17.0,3.0,11.0,matcher,8971.0,11 right angle legs
17.0,3.0,12.0,matcher,8972.0,12 flag
17.0,3.0,chitchat,describer,8973.0,yup
17.0,3.0,chitchat,matcher,8974.0,ok i submit now
17.0,4.0,chitchat,matcher,8975.0,excellent so far
17.0,4.0,1.0,describer,8976.0,1 dancer
17.0,4.0,2.0,describer,8977.0,2 rabbit
17.0,4.0,3.0,describer,8978.0,3 depressed
17.0,4.0,4.0,describer,8979.0,4 big booty
17.0,4.0,5.0,describer,8980.0,5 ballerina
17.0,4.0,6.0,describer,8981.0,6 stubby arm
17.0,4.0,7.0,describer,8982.0,7 no arms
17.0,4.0,8.0,describer,8983.0,8 zigzag legs
17.0,4.0,9.0,describer,8984.0,9 cloak
17.0,4.0,10.0,describer,8985.0,10 priest
17.0,4.0,11.0,describer,8986.0,11 flag
17.0,4.0,12.0,describer,8987.0,12 hugger
17.0,4.0,chitchat,matcher,8988.0,ok i think i got it or would u like me to recap
17.0,4.0,chitchat,describer,8989.0,if you would like
17.0,4.0,1.0,matcher,8990.0,ok 1 dancer
17.0,4.0,2.0,matcher,8991.0,2 rabbit
17.0,4.0,3.0,matcher,8992.0,3 depressed
17.0,4.0,4.0,matcher,8993.0,4 big butt
17.0,4.0,5.0,matcher,8994.0,5 right angle leg
17.0,4.0,6.0,matcher,8995.0,6 stubby arm
17.0,4.0,7.0,matcher,8996.0,7 no arm
17.0,4.0,8.0,matcher,8997.0,8 zig zag legs
17.0,4.0,9.0,matcher,8998.0,9 cloak
17.0,4.0,10.0,matcher,8999.0,10 priest
17.0,4.0,11.0,matcher,9000.0,11 flag
17.0,4.0,12.0,matcher,9001.0,12 hugger
17.0,4.0,chitchat,describer,9002.0,yep
17.0,4.0,chitchat,matcher,9003.0,ok cool
17.0,5.0,chitchat,matcher,9004.0,ok im ready
17.0,5.0,chitchat,describer,9005.0,kk
17.0,5.0,1.0,describer,9006.0,1 hugger
17.0,5.0,2.0,describer,9007.0,2 no arms
17.0,5.0,3.0,describer,9008.0,3 depressed
17.0,5.0,4.0,describer,9009.0,4 cloak
17.0,5.0,5.0,describer,9010.0,5 zigzag legs
17.0,5.0,6.0,describer,9011.0,6 flag
17.0,5.0,7.0,describer,9012.0,7 priest
17.0,5.0,8.0,describer,9013.0,8 big booty
17.0,5.0,9.0,describer,9014.0,9 dancer
17.0,5.0,10.0,describer,9015.0,10 rabbit
17.0,5.0,11.0,describer,9016.0,11 right angle leg
17.0,5.0,12.0,describer,9017.0,12 stubby arm
17.0,5.0,chitchat,matcher,9018.0,ok got it
17.0,5.0,chitchat,describer,9019.0,:)
17.0,5.0,chitchat,matcher,9020.0,ill submit
17.0,6.0,chitchat,matcher,9021.0,ready
17.0,6.0,1.0,describer,9022.0,1 priest
17.0,6.0,2.0,describer,9023.0,2 flag
17.0,6.0,3.0,describer,9024.0,3 no arms
17.0,6.0,4.0,describer,9025.0,4 cloak
17.0,6.0,5.0,describer,9026.0,5 stubby arm
17.0,6.0,6.0,describer,9027.0,6 depressed
17.0,6.0,7.0,describer,9028.0,7 zigzag
17.0,6.0,8.0,describer,9029.0,8 right angled leg
17.0,6.0,9.0,describer,9030.0,9 hugger
17.0,6.0,10.0,describer,9031.0,10 dancer
17.0,6.0,11.0,describer,9032.0,11 big booty
17.0,6.0,11.0,matcher,9033.0,ok
17.0,6.0,12.0,describer,9034.0,12 rabbit
17.0,6.0,chitchat,matcher,9035.0,got em all down
17.0,6.0,chitchat,matcher,9036.0,cool nice playing with u
17.0,6.0,chitchat,describer,9037.0,Same to you
17.0,6.0,chitchat,describer,9038.0,:)
95.0,1.0,chitchat,matcher,9039.0,HI
95.0,1.0,chitchat,describer,9040.0,Hello
95.0,1.0,1.0,describer,9041.0,Image 1 looks like a person holding a bowl and is squatting/knees bent
95.0,1.0,1.0,matcher,9042.0,ok
95.0,1.0,2.0,describer,9043.0,Image 2 sort of looks like someone in the 'cobra' yoga position
95.0,1.0,2.0,matcher,9044.0,not familiar with yoga... go to three
95.0,1.0,3.0,describer,9045.0,Image 3 looks like someone sitting down with their knees slightly bent facing left
95.0,1.0,3.0,matcher,9046.0,knees facing left?
95.0,1.0,3.0,describer,9047.0,yes
95.0,1.0,3.0,matcher,9048.0,ok
95.0,1.0,4.0,describer,9049.0,Image 4
95.0,1.0,6.0,describer,9049.0,and 6 are tough
95.0,1.0,6.0,matcher,9050.0,"ok, five"
95.0,1.0,5.0,describer,9051.0,"Image 5 looks like someone on their knees holding a bowl, facing right"
95.0,1.0,5.0,matcher,9052.0,got it
95.0,1.0,7.0,describer,9053.0,"Image 7 looks like someone who is kicking something with their left foot, facing left"
95.0,1.0,7.0,matcher,9054.0,is the foot in the air in front or behind
95.0,1.0,7.0,describer,9055.0,In front
95.0,1.0,7.0,matcher,9056.0,ok
95.0,1.0,8.0,describer,9057.0,Image 8 is also a tough one
95.0,1.0,8.0,matcher,9058.0,desccribe the top of it
95.0,1.0,8.0,describer,9059.0,"It looks like a square on top of a platform tilting off to the right, with a triangle keeping it from falling over"
95.0,1.0,8.0,matcher,9060.0,found it.
95.0,1.0,11.0,matcher,9061.0,what about the image that looks like someone sitting with head bowed and a bow or windmill on their head
95.0,1.0,11.0,describer,9062.0,That looks like image 11
95.0,1.0,6.0,matcher,9063.0,cool. and the image that looks like its sitting on its knees (folded) facing front with hands hidden in its lap
95.0,1.0,6.0,describer,9064.0,Image 6
95.0,1.0,4.0,describer,9065.0,Image 4 is the one that looks like a diamond sitting perfectly centered on a platform
95.0,1.0,4.0,matcher,9066.0,yep
95.0,1.0,8.0,matcher,9067.0,and what about arms opened wide
95.0,1.0,8.0,describer,9068.0,Image 9
95.0,1.0,10.0,describer,9069.0,"Image 10 looks like someone with their left leg in the air, facing left, kind of like a figure skater"
95.0,1.0,10.0,describer,9070.0,I mean right leg*
95.0,1.0,12.0,matcher,9071.0,a graduate standing at the platform making a speech
95.0,1.0,12.0,describer,9072.0,Image 12
95.0,1.0,8.0,matcher,9073.0,"so that leaves8 whch looks like a woman waring a large gown, with large breast facing left, head tilted back and maybe a bonnet behind her"
95.0,1.0,8.0,describer,9074.0,Sounds about right haha
95.0,1.0,chitchat,matcher,9075.0,lol... think we got it?
95.0,1.0,chitchat,describer,9076.0,Go for it.
95.0,2.0,chitchat,matcher,9077.0,We BAD!
95.0,2.0,chitchat,describer,9078.0,Oh well. It's just 2 cents
95.0,2.0,chitchat,matcher,9079.0,No bad as in good... all correct
95.0,2.0,chitchat,matcher,9080.0,going for 12 correct this time
95.0,2.0,chitchat,matcher,9081.0,lets do this
95.0,2.0,1.0,describer,9082.0,Image 1 is dude kicking something
95.0,2.0,1.0,describer,9083.0,Leg in front
95.0,2.0,1.0,matcher,9084.0,looks like a foot or maybe a foot or triangle?
95.0,2.0,1.0,describer,9085.0,Kind of looks like someone who has their left leg in the air
95.0,2.0,1.0,matcher,9086.0,ok
95.0,2.0,1.0,describer,9087.0,holding their left leg out in front of them
95.0,2.0,1.0,matcher,9088.0,right
95.0,2.0,1.0,describer,9089.0,"I mean right leg, jeez I'm terrible"
95.0,2.0,1.0,matcher,9090.0,lol...no problem
95.0,2.0,2.0,describer,9091.0,"Image 2 is a person squatting with a bowl in their arms, facing the right"
95.0,2.0,2.0,matcher,9092.0,k
95.0,2.0,3.0,describer,9093.0,"Image 3 is person sitting on their knees with a bowl in their arms, facing the right"
95.0,2.0,3.0,matcher,9094.0,yep
95.0,2.0,4.0,describer,9095.0,"Image 4 is someone sitting, facing the left, with their knees slightly bent"
95.0,2.0,4.0,matcher,9096.0,k
95.0,2.0,5.0,describer,9097.0,"Image 5 looks like a person wearing a bow, facing the right"
95.0,2.0,5.0,matcher,9098.0,got it
95.0,2.0,6.0,describer,9099.0,Image 6 looks kinda looks like a small house with a box on top
95.0,2.0,6.0,matcher,9100.0,perfectly centered?
95.0,2.0,6.0,describer,9101.0,"No, the box on top is slightly sitting to the right"
95.0,2.0,6.0,matcher,9102.0,ok
95.0,2.0,7.0,describer,9103.0,"Image 7 is the yoga pose one, but we can come back to that later"
95.0,2.0,7.0,matcher,9104.0,ok
95.0,2.0,8.0,describer,9105.0,8 is the graduation speaker
95.0,2.0,8.0,matcher,9106.0,got
95.0,2.0,8.0,matcher,9107.0,i
95.0,2.0,8.0,matcher,9108.0,it
95.0,2.0,9.0,describer,9109.0,9 is person with arms wide open in the air
95.0,2.0,9.0,matcher,9110.0,alright
95.0,2.0,10.0,describer,9111.0,10 is the diamond perfectly centered on a platform
95.0,2.0,10.0,matcher,9112.0,yep
95.0,2.0,11.0,describer,9113.0,11 is the figure skater
95.0,2.0,11.0,matcher,9114.0,k
95.0,2.0,12.0,describer,9115.0,12 is big boob lady with bow in the back
95.0,2.0,12.0,matcher,9116.0,ok. lets see what we did
95.0,3.0,chitchat,describer,9117.0,Nice
95.0,3.0,chitchat,matcher,9118.0,Yay
95.0,3.0,1.0,describer,9119.0,1 is person sitting facing left with needs bent
95.0,3.0,1.0,matcher,9120.0,k
95.0,3.0,2.0,describer,9121.0,"2 is person squatting holding a bowl, facing the right"
95.0,3.0,3.0,describer,9122.0,3 is small house with a box on top
95.0,3.0,4.0,describer,9123.0,4 is graduation speaker
95.0,3.0,5.0,describer,9124.0,5 is yoga pose
95.0,3.0,6.0,describer,9125.0,6 is person with arms wide open in the air
95.0,3.0,7.0,describer,9126.0,7 is big boob lady
95.0,3.0,8.0,describer,9127.0,8 is person wearing a bow
95.0,3.0,9.0,describer,9128.0,9 is person kicking something/ left leg in the air in front of him
95.0,3.0,10.0,describer,9129.0,10 is diamond perfectly centered on a platform
95.0,3.0,11.0,describer,9130.0,11 is the figure skater
95.0,3.0,12.0,describer,9131.0,12 is the person sitting on their knees with bowl in arms facing the right
95.0,4.0,chitchat,describer,9132.0,Looks like we've got this down
95.0,4.0,chitchat,matcher,9133.0,it does
95.0,4.0,1.0,describer,9134.0,1 is person sitting on their knees with bowl in arms
95.0,4.0,2.0,describer,9135.0,2 is person kicking something with left leg in the air in front of him
95.0,4.0,3.0,describer,9136.0,3 is person with arms wide open in the air
95.0,4.0,4.0,describer,9137.0,4 is person squatting with bowl in arms
95.0,4.0,5.0,describer,9138.0,5 is big boob lady
95.0,4.0,6.0,describer,9139.0,6 is yoga pose
95.0,4.0,7.0,describer,9140.0,7 is graduation speaker
95.0,4.0,8.0,describer,9141.0,8 is small house with box on top
95.0,4.0,9.0,describer,9142.0,9 is person wearing a bow
95.0,4.0,10.0,describer,9143.0,10 is figure skater
95.0,4.0,11.0,describer,9144.0,11 is person sitting with knees slightly bent facing the left
95.0,4.0,chitchat,matcher,9145.0,done
95.0,5.0,1.0,describer,9146.0,1 is person sitting with knees bent facing left
95.0,5.0,2.0,describer,9147.0,2 is person kicking something
95.0,5.0,3.0,describer,9148.0,3 is centered diamond on platform
95.0,5.0,4.0,describer,9149.0,4 is person squatting with bowl in arms
95.0,5.0,5.0,describer,9150.0,5 is graduation speaker
95.0,5.0,6.0,describer,9151.0,6 is person with arms wide open in the air
95.0,5.0,7.0,describer,9152.0,7 is person sitting their knees with bowl in arms
95.0,5.0,8.0,describer,9153.0,8 is big boob lady
95.0,5.0,9.0,describer,9154.0,9 is small house with box
95.0,5.0,10.0,describer,9155.0,10 is person wearing bow
95.0,5.0,11.0,describer,9156.0,11 is yoga position
95.0,6.0,12.0,describer,9157.0,12 is figure skater
95.0,6.0,1.0,describer,9158.0,1 is person kicking something
95.0,6.0,2.0,describer,9159.0,2 is person sitting on knees with bowl
95.0,6.0,3.0,describer,9160.0,3 is graduation speaker
95.0,6.0,4.0,describer,9161.0,4 is person squatting with bowl in arms
95.0,6.0,5.0,describer,9162.0,5 is centered diamond on platform
95.0,6.0,6.0,describer,9163.0,6 is yoga pose
95.0,6.0,7.0,describer,9164.0,7 is small house with box
95.0,6.0,8.0,describer,9165.0,8 is big boob lady
95.0,6.0,9.0,describer,9166.0,9 is person with arms wide open
95.0,6.0,10.0,describer,9167.0,10 is person sitting with needs bent facing left
95.0,6.0,11.0,describer,9168.0,11 is person wearing bow
95.0,6.0,12.0,describer,9169.0,12 is figure skater
89.0,1.0,chitchat,describer,9170.0,hi
89.0,1.0,chitchat,matcher,9171.0,Hello
89.0,1.0,10.0,describer,9172.0,ok so there is one that looks like a dude chilling out sitting down against a wall do you see it
89.0,1.0,10.0,matcher,9173.0,is that #1 for you?
89.0,1.0,10.0,describer,9174.0,thats #10
89.0,1.0,10.0,describer,9175.0,i just went for the most recognizable one in my opinion
89.0,1.0,10.0,matcher,9176.0,sounds good
89.0,1.0,1.0,describer,9177.0,ok number one looks kinda like a bird standing on one leg
89.0,1.0,9.0,matcher,9178.0,i have #11 as the guy looking liike he is falling sideways
89.0,1.0,9.0,describer,9179.0,thats #9
89.0,1.0,5.0,matcher,9180.0,bird standing on leg i have two that look similar
89.0,1.0,5.0,matcher,9181.0,but one is holding a diamond on his back
89.0,1.0,5.0,describer,9182.0,thats #5
89.0,1.0,1.0,describer,9183.0,the one with the diamond on top is #1
89.0,1.0,2.0,describer,9184.0,i have one that kind of looks like a guy wearing a robe with an arm outstretched
89.0,1.0,3.0,matcher,9185.0,i have a diamond head with kneelind pointing right as #3
89.0,1.0,2.0,matcher,9186.0,robe guy I see it what number as?
89.0,1.0,2.0,describer,9187.0,#2
89.0,1.0,3.0,describer,9188.0,ok so the kneeling guy
89.0,1.0,3.0,describer,9189.0,i have two similar ones
89.0,1.0,3.0,describer,9190.0,one is a diamond and 3/4 of a diamond underneath
89.0,1.0,6.0,matcher,9191.0,i have #3 the one with no tail or pointing back
89.0,1.0,6.0,describer,9192.0,ok
89.0,1.0,6.0,describer,9193.0,that's #6
89.0,1.0,6.0,describer,9194.0,with no tail
89.0,1.0,12.0,describer,9195.0,#12 is the one with the tail
89.0,1.0,1.0,matcher,9196.0,i have a rabbit ears one on #$
89.0,1.0,1.0,matcher,9197.0,#3
89.0,1.0,11.0,describer,9198.0,"rabbit ears, body that looks like a mountain?"
89.0,1.0,11.0,describer,9199.0,that should be #11
89.0,1.0,11.0,matcher,9200.0,it looks like two upside down triangles attached to square
89.0,1.0,11.0,describer,9201.0,yeah
89.0,1.0,11.0,describer,9202.0,#11
89.0,1.0,4.0,describer,9203.0,ok i have a mouse
89.0,1.0,4.0,describer,9204.0,#4
89.0,1.0,4.0,matcher,9205.0,does he have a square and diamond on head
89.0,1.0,4.0,describer,9206.0,"square and triangle ears, head underneath shaped like a triangle, but with a long nose"
89.0,1.0,4.0,matcher,9207.0,yup got it #4
89.0,1.0,5.0,describer,9208.0,ok theres another dude with ears that has a weird triangle arm
89.0,1.0,5.0,matcher,9209.0,#5 I have guy sitting sideways with side square head
89.0,1.0,5.0,matcher,9210.0,your #5 is probably the one that looks like he is falling sideways
89.0,1.0,5.0,describer,9211.0,my #5 is the other bird thing on one leg
89.0,1.0,5.0,describer,9212.0,the one that's not #1
89.0,1.0,5.0,describer,9213.0,the one where you can see both legs
89.0,1.0,5.0,matcher,9214.0,gotcha
89.0,1.0,3.0,matcher,9215.0,i have #3 crazy head on floor yoga move
89.0,1.0,3.0,describer,9216.0,yeah i think that's it. it has a triangle on the right side that's barely attached?
89.0,1.0,3.0,matcher,9217.0,yes
89.0,1.0,3.0,describer,9218.0,yup
89.0,1.0,7.0,describer,9219.0,ok so i have #7
89.0,1.0,8.0,describer,9219.0,and #8 i think are the only ones we haven't done
89.0,1.0,10.0,matcher,9220.0,10 too
89.0,1.0,9.0,matcher,9221.0,and 9
89.0,1.0,10.0,describer,9222.0,10 is the dude sitting with his back on a wall
89.0,1.0,9.0,describer,9223.0,9 is the leaning guy
89.0,1.0,9.0,matcher,9224.0,got that one
89.0,1.0,9.0,describer,9225.0,with his arms up
89.0,1.0,6.0,matcher,9226.0,i though that was #6
89.0,1.0,6.0,matcher,9227.0,cancel your right
89.0,1.0,6.0,describer,9228.0,ok cool
89.0,1.0,6.0,describer,9229.0,umm
89.0,1.0,7.0,matcher,9230.0,7.0
89.0,1.0,8.0,matcher,9230.0,and 8 left
89.0,1.0,8.0,describer,9231.0,so #8 should be a diamond that's only attached by the corder
89.0,1.0,8.0,describer,9232.0,corner
89.0,1.0,8.0,describer,9233.0,to the thing below it
89.0,1.0,7.0,describer,9234.0,#7 has a bit of the side attaching it too
89.0,1.0,7.0,matcher,9235.0,got it
89.0,1.0,chitchat,describer,9236.0,cool then i think we're done?
89.0,1.0,chitchat,matcher,9237.0,yup
89.0,1.0,chitchat,matcher,9238.0,i have to send
89.0,1.0,chitchat,matcher,9239.0,wait
89.0,1.0,chitchat,matcher,9240.0,i hit send. I think you have to hit it too
89.0,2.0,chitchat,matcher,9241.0,not bad
89.0,2.0,chitchat,matcher,9242.0,this should be better
89.0,2.0,chitchat,describer,9243.0,yeah i think we can do better
89.0,2.0,chitchat,matcher,9244.0,here let me try this
89.0,2.0,2.0,matcher,9245.0,yoga dude is #0 for me
89.0,2.0,2.0,matcher,9246.0,10.0
89.0,2.0,2.0,describer,9247.0,I have him at #2
89.0,2.0,5.0,matcher,9248.0,#10 i have the guy with one hand out asking for change
89.0,2.0,5.0,describer,9249.0,#5
89.0,2.0,6.0,matcher,9250.0,#10 now I have guy against wall sitting
89.0,2.0,6.0,describer,9251.0,#6
89.0,2.0,11.0,matcher,9252.0,#9 i have guy with square head and tail on back
89.0,2.0,11.0,matcher,9253.0,right
89.0,2.0,11.0,matcher,9254.0,left i mean
89.0,2.0,11.0,describer,9255.0,#11
89.0,2.0,11.0,matcher,9256.0,which one is eleven?
89.0,2.0,11.0,describer,9257.0,the guy with the tail
89.0,2.0,11.0,matcher,9258.0,yes got it
89.0,2.0,3.0,matcher,9259.0,#8 i have mouse
89.0,2.0,3.0,describer,9260.0,#3
89.0,2.0,10.0,matcher,9261.0,It moved #rabbit ears to 8
89.0,2.0,10.0,describer,9262.0,10.0
89.0,2.0,12.0,matcher,9263.0,i have man sitting sideways with squarehead as 8
89.0,2.0,12.0,describer,9264.0,the guy that looks like he's leaning? or the guy that looks like he's kneeling
