game,grid,targetPosition_w,role,message_id_num,message_part_no,message
14,12,4.0,describer,2940,NA,Auf der 4 der der sich bückt
14,12,4.0,matcher,2941,NA,Ja
14,12,5.0,describer,2942,NA,Auf der 5 der von der Sekte
14,12,5.0,matcher,2943,NA,Ja
14,12,6,describer,2944,1,Auf der 6 der Bollen.
14,12,8,describer,2944,2,auf der 8 der den du das erstemal gesagt hast
14,12,8.0,matcher,2945,NA,Ja
14,12,7.0,describer,2946,NA,Und auf der 7 ja
14,12,7.0,matcher,2947,NA,o.k.
15,1,1.0,describer,2948,NA,o.k. also die die Nummer 1 wäre die Karte die aussieht wie ein Mensch der in die Luft springt und  der rechte Arm hält
15,1,1.0,matcher,2949,NA,Mhm
15,1,1.0,describer,2950,NA,Also von dir aus gesehen ist es der linke Arm
15,1,1.0,matcher,2951,NA,Ja
15,1,1.0,describer,2952,NA,Die Beine sind ein bisschen angespreizt so ein bisschen angewinkelt
15,1,1.0,matcher,2953,NA,Mhm ich glaube ich weiss welches
15,1,2.0,describer,2954,NA,Die 2 Figur ähm musst du dir vorstellen wie ein eine Bank die auf der rechten Seite so ein Quadrat hat das auf einer Kannte steht und oben links auf dem Bänkchen musst du dir vorstellen ist ein Dreieckchen das auch auf einer Kannte denn wieder so eine Verbiegung hat
15,1,2.0,matcher,2955,NA,Mhm ich weiss welches
15,1,3.0,describer,2956,NA,Das 3 Kärtchen musst du dir vorstellen wie ein alter Mann der ein bisschen gebückt ist
15,1,3.0,matcher,2957,NA,Ja ich weiss welches
15,1,4.0,describer,2958,NA,das 4 Kärtchen musst du dir vorstellen wie ein Hahn. Also ich finde das sieht aus wie ein Hahn hat ein Maul so ein dreieckiges hinten so einen kleinen Schwanz wo die Kante eigentlich die Verlängerung vom Schwanz sein sollte und der Hahn also das was er auf dem Kopf hat ich weiss jetzt gerade nicht mehr wie man dem sagt
15,1,4.0,matcher,2959,NA,Aha er hat so wie ein Quadrat auf dem Kopf oben dran
15,1,4.0,describer,2960,NA,er steht auf der einen Seite . ja exakt
15,1,4.0,matcher,2961,NA,o.k.
15,1,5.0,describer,2962,NA,Äh das 5 musst du dir vorstellen wie ein Messdiener der kniet. Mit so einer Schale
15,1,5.0,matcher,2963,NA,Habe ich
15,1,6.0,describer,2964,NA,Die 6 musst du dir vorstellen wie äh ein Männchen das beide Arme links und rechts raus streckt
15,1,6.0,matcher,2965,NA,Habe ich. ah links und rechts raus gestreckt
15,1,6.0,describer,2966,NA,Ja ja genau. Dann äh ich nehme zuerst den letzten der ist einfacher das ist wie ein Mann der sitzt
15,1,6.0,matcher,2967,NA,Ja
15,1,6.0,describer,2968,NA,Und der seine Beine so übereinander hält
15,1,6.0,matcher,2969,NA,Ja
15,1,7.0,describer,2970,NA,Und der 7 der erübrigt sich ja dann
15,1,7.0,matcher,2971,NA,Der hält die Arme so in die Höhe
15,1,7.0,describer,2972,NA,genau
15,1,7.0,matcher,2973,NA,Gut fertig
15,2,1.0,describer,2974,NA,Gut zuerst haben wir das Bänkchen
15,2,1.0,matcher,2975,NA,Ja
15,2,2.0,describer,2976,NA,Dann den gebückten alten Mann
15,2,2.0,matcher,2977,NA,Mhm
15,2,3.0,describer,2978,NA,Dann den Luftsprung. Mit einer Hand in der Höhe
15,2,3.0,matcher,2979,NA,Ja
15,2,4.0,describer,2980,NA,Dann der der sitzt
15,2,4.0,matcher,2981,NA,Ja
15,2,5.0,describer,2982,NA,Dann der mit den Armen links und rechts frontal
15,2,5.0,matcher,2983,NA,Mhm
15,2,6.0,describer,2984,NA,Dann der Hahn
15,2,6.0,matcher,2985,NA,Ja
15,2,7.0,describer,2986,NA,Dann der Messdiener. Und den den wir das letzte mal als letztes gehabt haben. Mit den Händen in der Höhe
15,2,7.0,matcher,2987,NA,o.k.
15,3,1.0,describer,2988,NA,Also 1 der gebückte Mann
15,3,1.0,matcher,2989,NA,Mhm
15,3,2.0,describer,2990,NA,Der Mann der die Hände so in der Luft hat
15,3,2.0,matcher,2991,NA,mhm
15,3,3.0,describer,2992,NA,Der Mann der sitzt also
15,3,3.0,matcher,2993,NA,Mhm
15,3,4.0,describer,2994,NA,Dann der Messdiener
15,3,4.0,matcher,2995,NA,Mhm
15,3,5.0,describer,2996,NA,Das Bänkchen
15,3,5.0,matcher,2997,NA,Mhm
15,3,6.0,describer,2998,NA,Der Mann mit den gespreizten also den gespreizten Armen
15,3,6.0,matcher,2999,NA,Mhm
15,3,7.0,describer,3000,NA,Dann der Mann der in die Luft springt
15,3,7.0,matcher,3001,NA,Mhm
15,3,8.0,describer,3002,NA,und der Hahn
15,3,8.0,matcher,3003,NA,Gut
15,4,1.0,describer,3004,NA,Messdiener
15,4,1.0,matcher,3005,NA,Mhm
15,4,2.0,describer,3006,NA,Hahn
15,4,2.0,matcher,3007,NA,Mhm
15,4,3.0,describer,3008,NA,Luftsprung
15,4,3.0,matcher,3009,NA,Mhm
15,4,4.0,describer,3010,NA,Sitzend
15,4,4.0,matcher,3011,NA,Mhm
15,4,5.0,describer,3012,NA,Gebückt
15,4,5.0,matcher,3013,NA,Mhm
15,4,6.0,describer,3014,NA,Bank
15,4,6.0,matcher,3015,NA,Mhm
15,4,7.0,describer,3016,NA,Hände in die Höhe
15,4,7.0,matcher,3017,NA,Mhm
15,4,8.0,describer,3018,NA,Und
15,4,8.0,matcher,3019,NA,Mhm
15,5,1.0,describer,3020,NA,Mann der in die Luft springt
15,5,1.0,matcher,3021,NA,Mhm
15,5,2.0,describer,3022,NA,Der der die Arme ausstreckt links und rechts
15,5,2.0,matcher,3023,NA,Mhm
15,5,3.0,describer,3024,NA,Der alte Mann
15,5,3.0,matcher,3025,NA,Mhm
15,5,4.0,describer,3026,NA,Das Bänkchen
15,5,4.0,matcher,3027,NA,Mhm
15,5,5.0,describer,3028,NA,Der sitzende Mann
15,5,5.0,matcher,3029,NA,Mhm
15,5,6.0,describer,3030,NA,Der Mann der der
15,5,6.0,matcher,3031,NA,Mhm
15,5,7.0,describer,3032,NA,Der Hahn und der Messdiener
15,5,7.0,matcher,3033,NA,Mhm gut
15,6,1.0,describer,3034,NA,Bänkchen
15,6,1.0,matcher,3035,NA,Ja
15,6,2,describer,3036,1,Dann der der das Bein so nach hinten spreizt äh
15,6,3,describer,3036,2,der Hahn
15,6,4,describer,3037,1,Dann der alte Mann.
15,6,5,describer,3037,2,Dann der der sitzt.
15,6,6,describer,3037,3,Dann der mit den gespreizten Armen.
15,6,7,describer,3037,4,Messdiener.
15,6,8,describer,3037,5,Hände in die Höhe
15,6,8,describer,3037,6,und Luftsprung
15,6,8.0,matcher,3038,NA,o.k.
15,7,1.0,describer,3039,NA,Messdiener
15,7,1.0,matcher,3040,NA,Mhm
15,7,2.0,describer,3041,NA,Dann haben wir äh ein Mann der einen in den Magen bekommen hat
15,7,2.0,matcher,3042,NA,Mmmh ja den gebückte meinst du
15,7,2.0,describer,3043,NA,Nein der ist nicht gebückt er hat ein Bein in die Luft
15,7,2.0,matcher,3044,NA,Aha ja mhm
15,7,3.0,describer,3045,NA,Dann haben wir noch sitzend ein bisschen anders als vorhin
15,7,3.0,matcher,3046,NA,mhm
15,7,4.0,describer,3047,NA,Dann würde  so ein Eiskunstläufer aber so ein Schnellläufer 110  M Mhm
15,7,5.0,describer,3048,NA,Dann haben wir einer der tanzt das ist der John Travolta in
15,7,6.0,describer,3049,NA,Dann der gebückte Mann der die Hände runter hält
15,7,6.0,matcher,3050,NA,Ja
15,7,7.0,describer,3051,NA,Dann haben wir einen der auf dem Bauch liegt
15,7,7.0,matcher,3052,NA,Ja
15,7,8.0,describer,3053,NA,Und dann der wie vorhin mit den gespreizten Armen nur etwas kürzer
15,7,8.0,matcher,3054,NA,Pharao. Ich find der sieht aus wie ein Pharao
15,7,8.0,describer,3055,NA,Gut.
15,8,1.0,describer,3056,NA,Äh der gebückte
15,8,1.0,matcher,3057,NA,Ja
15,8,2.0,describer,3058,NA,Dann der John Travolta
15,8,2.0,matcher,3059,NA,Ja
15,8,3.0,describer,3060,NA,Messdiener
15,8,3.0,matcher,3061,NA,Ja
15,8,4.0,describer,3062,NA,Der auf dem Bauch
15,8,4.0,matcher,3063,NA,Ja
15,8,5.0,describer,3064,NA,Der sitzende
15,8,5.0,matcher,3065,NA,Mhm
15,8,6.0,describer,3066,NA,Der Pharao
15,8,6.0,matcher,3067,NA,Mhm
15,8,7.0,describer,3068,NA,Der mit den Händen nach unten
15,8,7.0,matcher,3069,NA,Was
15,8,7.0,describer,3070,NA,Der mit den Händen so nach unten
15,8,7.0,matcher,3071,NA,ja
15,8,8.0,describer,3072,NA,Und der Eiskunstläufer
15,8,8.0,matcher,3073,NA,Ja
15,8,8.0,describer,3074,NA,Ist gut.
15,9,1.0,describer,3075,NA,Der der sitzt
15,9,1.0,matcher,3076,NA,Mhm
15,9,2.0,describer,3077,NA,Der der der einen im Magen hat
15,9,2.0,matcher,3078,NA,Ja
15,9,3.0,describer,3079,NA,Messdiener
15,9,3.0,matcher,3080,NA,Ja
15,9,4.0,describer,3081,NA,Eiskunstläufer
15,9,4.0,matcher,3082,NA,Ja
15,9,5.0,describer,3083,NA,Pharao
15,9,5.0,matcher,3084,NA,Ja
15,9,6.0,describer,3085,NA,Auf dem Bauch
15,9,6.0,matcher,3086,NA,Mhm
15,9,7.0,describer,3087,NA,Der alte Mann
15,9,7.0,matcher,3088,NA,Ja
15,9,8.0,describer,3089,NA,John Travolta
15,9,8.0,matcher,3090,NA,stopp
15,10,1.0,describer,3091,NA,Messdiener
15,10,1.0,matcher,3092,NA,Mhm
15,10,2.0,describer,3093,NA,Pharao
15,10,2.0,matcher,3094,NA,Mhm
15,10,3.0,describer,3095,NA,Gebückt
15,10,3.0,matcher,3096,NA,Mhm
15,10,4.0,describer,3097,NA,Auf dem Bauch
15,10,4.0,matcher,3098,NA,Mhm
15,10,5,describer,3099,1,Hände nach unten.
15,10,6,describer,3099,2,John Travolta.
15,10,7,describer,3099,3,Eiskunstläufer
15,10,8,describer,3099,4,und sitzend
15,10,8.0,matcher,3100,NA,stopp
15,11,1.0,describer,3101,NA,Gebückte Mann
15,11,1.0,matcher,3102,NA,Mhm
15,11,2.0,describer,3103,NA,Auf dem Bauch
15,11,2.0,matcher,3104,NA,Mhm
15,11,3.0,describer,3105,NA,Pharao
15,11,3.0,matcher,3106,NA,Mhm
15,11,4.0,describer,3107,NA,Messdiener
15,11,4.0,matcher,3108,NA,Mhm
15,11,5.0,describer,3109,NA,Travolta
15,11,5.0,matcher,3110,NA,Mhm
15,11,6.0,describer,3111,NA,Sitzend
15,11,6.0,matcher,3112,NA,Mhm
15,11,7.0,describer,3113,NA,Eiskunstläufer
15,11,7.0,matcher,3114,NA,ja
15,11,8.0,describer,3115,NA,Und ja
15,11,8.0,matcher,3116,NA,gut
15,12,1.0,describer,3117,NA,Der Pharao
15,12,1.0,matcher,3118,NA,Mhm
15,12,2,describer,3119,1,Hände nach unten.
15,12,3,describer,3119,2,Eiskunstläufer.
15,12,4,describer,3119,3,Messdiener.
15,12,5,describer,3119,4,Alter Mann.
15,12,6,describer,3119,5,Auf dem Bauch.
15,12,7,describer,3119,6,John Travolta.
15,12,8,describer,3119,7,Sitzend
15,12,8.0,matcher,3120,NA,o.k.
